Umur,Kelas Pekerja,Pekerjaan,Jam per Minggu,Gaji
55,Wiraswasta,Tech-support,40.0,<=7jt
37,Wiraswasta,Perbaikan Kerajinan,52.0,>7jt
24,Wiraswasta,Pembersih,40.0,<=7jt
26,Wiraswasta,Supir,40.0,<=7jt
52,Wiraswasta,Pemuka Agama,40.0,<=7jt
45,Wiraswasta,Sales,40.0,<=7jt
53,Pemerintah Lokal,Servis Lainnya,40.0,<=7jt
22,Wiraswasta,Spesialis,50.0,<=7jt
69,Pekerja Bebas Bukan Perusahan,Tech-support,30.0,<=7jt
31,Wiraswasta,Spesialis,35.0,<=7jt
27,Wiraswasta,Perbaikan Kerajinan,45.0,<=7jt
24,Pekerja Bebas Bukan Perusahan,Sales,50.0,<=7jt
19,Wiraswasta,Petani,36.0,<=7jt
24,Wiraswasta,Servis Lainnya,45.0,>7jt
20,Wiraswasta,Pembersih,20.0,<=7jt
30,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
20,Wiraswasta,Servis Lainnya,40.0,<=7jt
19,Pemerintah Negara,Pemuka Agama,18.0,<=7jt
45,Pemerintah Negara,Ekesekutif Managerial,70.0,<=7jt
38,Wiraswasta,Ekesekutif Managerial,35.0,>7jt
23,Wiraswasta,Pembersih,40.0,<=7jt
52,Wiraswasta,Ekesekutif Managerial,45.0,<=7jt
25,Wiraswasta,Supir,40.0,<=7jt
60,Wiraswasta,Pemuka Agama,40.0,<=7jt
73,Wiraswasta,Servis Lainnya,37.0,<=7jt
30,Wiraswasta,Tech-support,35.0,<=7jt
47,Wiraswasta,Sales,55.0,>7jt
33,Wiraswasta,Petani,45.0,<=7jt
36,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
56,Pekerja Bebas Bukan Perusahan,Spesialis,40.0,<=7jt
76,Pemerintah Lokal,Servis Lainnya,13.0,<=7jt
17,Wiraswasta,Servis Lainnya,15.0,<=7jt
30,Wiraswasta,Ekesekutif Managerial,52.0,<=7jt
29,Wiraswasta,Pemuka Agama,40.0,<=7jt
27,Pemerintah Negara,Penjaga,40.0,<=7jt
54,Pekerja Bebas Bukan Perusahan,Mesin Inspeksi,50.0,<=7jt
40,Wiraswasta,Pembersih,48.0,<=7jt
33,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
55,Pekerja Bebas Bukan Perusahan,Petani,55.0,<=7jt
27,Wiraswasta,Servis Lainnya,40.0,<=7jt
19,Wiraswasta,Sales,25.0,<=7jt
50,Pemerintah Provinsi,Tech-support,40.0,>7jt
71,Pemerintah Negara,Penjaga,28.0,<=7jt
50,Pekerja Bebas Bukan Perusahan,Spesialis,60.0,>7jt
56,Wiraswasta,Pemuka Agama,45.0,<=7jt
38,Wiraswasta,Supir,40.0,<=7jt
48,Wiraswasta,Servis Lainnya,30.0,<=7jt
53,Wiraswasta,Servis Lainnya,35.0,<=7jt
64,Wiraswasta,Sales,35.0,<=7jt
36,Wiraswasta,Supir,40.0,<=7jt
55,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
32,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
68,Wiraswasta,Asisten Rumah Tangga,30.0,<=7jt
33,Wiraswasta,Tech-support,40.0,<=7jt
20,Wiraswasta,Servis Lainnya,40.0,<=7jt
27,Wiraswasta,Spesialis,40.0,<=7jt
24,Wiraswasta,Pemuka Agama,35.0,<=7jt
28,Wiraswasta,Servis Lainnya,35.0,<=7jt
36,Wiraswasta,Perbaikan Kerajinan,75.0,<=7jt
23,?,?,60.0,<=7jt
73,?,?,10.0,<=7jt
27,Pekerja Bebas Bukan Perusahan,Petani,70.0,<=7jt
25,Pemerintah Lokal,Perbaikan Kerajinan,38.0,<=7jt
62,Pekerja Bebas Bukan Perusahan,Supir,48.0,<=7jt
29,Wiraswasta,Spesialis,45.0,>7jt
28,Wiraswasta,Tech-support,24.0,<=7jt
57,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
61,Wiraswasta,Servis Lainnya,50.0,<=7jt
54,Wiraswasta,Mesin Inspeksi,45.0,>7jt
22,Wiraswasta,Pemuka Agama,36.0,<=7jt
26,Wiraswasta,Sales,36.0,<=7jt
34,Wiraswasta,Ekesekutif Managerial,50.0,<=7jt
68,Wiraswasta,Spesialis,40.0,<=7jt
53,Wiraswasta,Pemuka Agama,40.0,<=7jt
23,Wiraswasta,Pemuka Agama,30.0,<=7jt
35,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
54,Pekerja Bebas Bukan Perusahan,Petani,56.0,<=7jt
48,Wiraswasta,Sales,40.0,>7jt
25,Wiraswasta,Sales,40.0,<=7jt
36,Wiraswasta,Pembersih,37.0,<=7jt
18,Wiraswasta,Pembersih,40.0,<=7jt
72,Wiraswasta,Pemuka Agama,20.0,<=7jt
25,Pemerintah Negara,Ekesekutif Managerial,40.0,>7jt
46,Wiraswasta,Servis Lainnya,50.0,<=7jt
27,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
27,Pekerja Bebas Bukan Perusahan,Spesialis,30.0,<=7jt
28,Wiraswasta,Pemuka Agama,15.0,<=7jt
35,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
30,Wiraswasta,Supir,37.0,>7jt
58,Pekerja Bebas Bukan Perusahan,Spesialis,45.0,<=7jt
35,Pemerintah Provinsi,Spesialis,40.0,<=7jt
29,Wiraswasta,Spesialis,40.0,<=7jt
35,Pekerja Bebas Perusahaan,Sales,40.0,<=7jt
25,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
42,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
25,Wiraswasta,Sales,40.0,<=7jt
35,Wiraswasta,Perbaikan Kerajinan,60.0,<=7jt
41,Wiraswasta,Asisten Rumah Tangga,25.0,<=7jt
19,Wiraswasta,Sales,20.0,<=7jt
57,Pekerja Bebas Perusahaan,Spesialis,50.0,>7jt
20,Wiraswasta,Servis Lainnya,11.0,<=7jt
52,?,?,35.0,<=7jt
53,Wiraswasta,Spesialis,20.0,<=7jt
47,Wiraswasta,Spesialis,40.0,>7jt
21,Wiraswasta,Pembersih,40.0,<=7jt
44,Pekerja Bebas Perusahaan,Ekesekutif Managerial,80.0,<=7jt
29,Pemerintah Provinsi,Spesialis,40.0,<=7jt
19,Pekerja Bebas Bukan Perusahan,Perbaikan Kerajinan,15.0,<=7jt
38,Wiraswasta,Sales,50.0,<=7jt
46,Wiraswasta,Sales,50.0,>7jt
57,Pemerintah Lokal,Ekesekutif Managerial,60.0,>7jt
56,Wiraswasta,Supir,40.0,<=7jt
31,Wiraswasta,Servis Lainnya,80.0,<=7jt
30,Pekerja Bebas Bukan Perusahan,Supir,40.0,<=7jt
20,Wiraswasta,Perbaikan Kerajinan,25.0,<=7jt
34,Wiraswasta,Servis Lainnya,40.0,<=7jt
47,Pemerintah Negara,Spesialis,60.0,>7jt
39,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
20,Pemerintah Lokal,Pemuka Agama,40.0,<=7jt
41,Wiraswasta,Ekesekutif Managerial,84.0,<=7jt
25,Wiraswasta,Sales,44.0,<=7jt
46,Pemerintah Provinsi,Pemuka Agama,40.0,<=7jt
21,Wiraswasta,Ekesekutif Managerial,30.0,<=7jt
47,Wiraswasta,Pemuka Agama,20.0,<=7jt
32,Wiraswasta,Pemuka Agama,45.0,<=7jt
52,Pemerintah Lokal,Perbaikan Kerajinan,40.0,<=7jt
21,?,?,40.0,<=7jt
36,Pemerintah Negara,Spesialis,40.0,<=7jt
35,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
30,Wiraswasta,Pemuka Agama,40.0,<=7jt
52,Pemerintah Negara,Spesialis,40.0,>7jt
62,Wiraswasta,Tech-support,7.0,<=7jt
30,Wiraswasta,Petani,60.0,<=7jt
38,Wiraswasta,Ekesekutif Managerial,55.0,>7jt
23,Wiraswasta,Pembersih,25.0,<=7jt
27,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
40,Wiraswasta,Spesialis,40.0,<=7jt
37,Pemerintah Lokal,Pemuka Agama,27.0,<=7jt
39,Wiraswasta,Perbaikan Kerajinan,46.0,<=7jt
42,Wiraswasta,Perbaikan Kerajinan,45.0,<=7jt
27,Wiraswasta,Supir,55.0,<=7jt
30,Pemerintah Negara,Spesialis,45.0,<=7jt
23,Wiraswasta,Supir,40.0,<=7jt
34,Pemerintah Lokal,Spesialis,40.0,<=7jt
42,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
27,Pekerja Bebas Bukan Perusahan,Petani,50.0,<=7jt
20,Wiraswasta,Pembersih,20.0,<=7jt
43,Pemerintah Lokal,Ekesekutif Managerial,40.0,<=7jt
49,Wiraswasta,Tech-support,40.0,<=7jt
36,Wiraswasta,Sales,40.0,<=7jt
20,Wiraswasta,Pemuka Agama,15.0,<=7jt
54,Pekerja Bebas Bukan Perusahan,Sales,30.0,<=7jt
41,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
58,Wiraswasta,Supir,40.0,>7jt
58,Pekerja Bebas Perusahaan,Ekesekutif Managerial,40.0,>7jt
39,Wiraswasta,Sales,21.0,<=7jt
69,Pekerja Bebas Bukan Perusahan,Sales,8.0,<=7jt
65,?,?,40.0,>7jt
28,Pemerintah Lokal,Pemuka Agama,40.0,<=7jt
34,Wiraswasta,Perbaikan Kerajinan,48.0,<=7jt
19,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
47,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
33,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
25,Pemerintah Lokal,Servis Lainnya,40.0,<=7jt
62,?,?,10.0,<=7jt
51,Wiraswasta,Perbaikan Kerajinan,45.0,<=7jt
40,Pekerja Bebas Perusahaan,Ekesekutif Managerial,40.0,<=7jt
36,Wiraswasta,Ekesekutif Managerial,60.0,>7jt
43,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
51,Pemerintah Lokal,Servis Lainnya,40.0,<=7jt
54,Wiraswasta,Servis Lainnya,30.0,<=7jt
20,Pemerintah Negara,Pemuka Agama,15.0,<=7jt
45,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
44,Wiraswasta,Tech-support,45.0,>7jt
42,Wiraswasta,Sales,45.0,<=7jt
29,Pemerintah Provinsi,Ekesekutif Managerial,40.0,>7jt
38,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
19,?,?,24.0,<=7jt
26,Wiraswasta,Ekesekutif Managerial,72.0,<=7jt
25,Wiraswasta,Sales,35.0,<=7jt
59,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
37,Wiraswasta,Tech-support,40.0,<=7jt
26,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
39,Pemerintah Provinsi,Ekesekutif Managerial,42.0,<=7jt
17,Wiraswasta,Servis Lainnya,25.0,<=7jt
24,Pekerja Bebas Bukan Perusahan,Sales,40.0,<=7jt
30,Pemerintah Lokal,Penjaga,40.0,>7jt
41,Wiraswasta,Perbaikan Kerajinan,40.0,>7jt
28,?,?,30.0,<=7jt
30,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
40,Wiraswasta,Servis Lainnya,40.0,<=7jt
31,Wiraswasta,Pembersih,30.0,<=7jt
43,Pemerintah Lokal,Perbaikan Kerajinan,40.0,>7jt
43,Wiraswasta,Servis Lainnya,38.0,<=7jt
26,Wiraswasta,Sales,40.0,<=7jt
47,Pemerintah Provinsi,Perbaikan Kerajinan,40.0,>7jt
23,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
31,Wiraswasta,Supir,40.0,<=7jt
39,Wiraswasta,Sales,45.0,>7jt
57,Wiraswasta,Supir,40.0,>7jt
30,Wiraswasta,Pemuka Agama,40.0,<=7jt
34,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
31,Wiraswasta,Perbaikan Kerajinan,35.0,<=7jt
58,Pemerintah Lokal,Spesialis,35.0,<=7jt
21,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
54,Pekerja Bebas Bukan Perusahan,Spesialis,50.0,>7jt
22,Pemerintah Negara,Spesialis,40.0,<=7jt
44,Wiraswasta,Sales,60.0,<=7jt
39,?,?,20.0,<=7jt
26,Wiraswasta,Supir,30.0,<=7jt
38,Pemerintah Negara,Spesialis,40.0,<=7jt
31,Wiraswasta,Perbaikan Kerajinan,50.0,>7jt
28,Wiraswasta,Sales,50.0,<=7jt
31,Wiraswasta,Pemuka Agama,40.0,<=7jt
33,Wiraswasta,Supir,55.0,>7jt
43,Wiraswasta,Servis Lainnya,36.0,<=7jt
54,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
29,Wiraswasta,Spesialis,40.0,<=7jt
24,Pemerintah Lokal,Penjaga,40.0,<=7jt
40,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
47,Pekerja Bebas Bukan Perusahan,Spesialis,35.0,>7jt
31,Wiraswasta,Spesialis,40.0,<=7jt
41,Wiraswasta,Spesialis,60.0,<=7jt
31,Wiraswasta,Perbaikan Kerajinan,50.0,<=7jt
37,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
34,Pemerintah Negara,Pemuka Agama,40.0,<=7jt
35,Wiraswasta,Ekesekutif Managerial,60.0,>7jt
58,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
29,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
29,Pemerintah Negara,Spesialis,25.0,<=7jt
41,Pekerja Bebas Bukan Perusahan,Spesialis,45.0,>7jt
19,Wiraswasta,Spesialis,30.0,<=7jt
41,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
56,Pekerja Bebas Perusahaan,Spesialis,32.0,>7jt
39,Pemerintah Lokal,Spesialis,35.0,>7jt
48,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
60,Pekerja Bebas Perusahaan,Ekesekutif Managerial,50.0,>7jt
26,Wiraswasta,Petani,40.0,<=7jt
60,Pemerintah Provinsi,Pemuka Agama,40.0,<=7jt
28,Wiraswasta,Supir,70.0,<=7jt
34,Wiraswasta,Pemuka Agama,40.0,<=7jt
45,Pemerintah Provinsi,Pemuka Agama,45.0,>7jt
53,Wiraswasta,Sales,35.0,<=7jt
47,Wiraswasta,Pemuka Agama,40.0,<=7jt
19,Wiraswasta,Sales,20.0,<=7jt
31,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
49,Pemerintah Provinsi,Pemuka Agama,40.0,>7jt
52,Wiraswasta,Supir,30.0,<=7jt
36,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
36,Wiraswasta,Pemuka Agama,40.0,<=7jt
57,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
55,Wiraswasta,Ekesekutif Managerial,55.0,>7jt
22,Pekerja Bebas Bukan Perusahan,Spesialis,20.0,<=7jt
33,Wiraswasta,Pembersih,40.0,<=7jt
31,Pemerintah Lokal,Spesialis,40.0,<=7jt
38,Pekerja Bebas Bukan Perusahan,Spesialis,55.0,>7jt
29,Wiraswasta,Ekesekutif Managerial,38.0,<=7jt
33,Wiraswasta,Ekesekutif Managerial,45.0,>7jt
49,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
37,Pemerintah Negara,Penjaga,40.0,<=7jt
74,Wiraswasta,Servis Lainnya,6.0,<=7jt
50,Pekerja Bebas Bukan Perusahan,Spesialis,30.0,>7jt
23,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
55,?,?,50.0,>7jt
32,Wiraswasta,Sales,48.0,<=7jt
29,Wiraswasta,Pemuka Agama,35.0,<=7jt
30,Wiraswasta,Pembersih,40.0,<=7jt
41,Wiraswasta,Spesialis,65.0,>7jt
50,?,?,40.0,<=7jt
25,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
71,?,?,42.0,>7jt
24,Wiraswasta,Petani,40.0,<=7jt
39,Wiraswasta,Petani,45.0,<=7jt
54,Wiraswasta,Servis Lainnya,40.0,<=7jt
72,Wiraswasta,Servis Lainnya,40.0,<=7jt
31,Pemerintah Negara,Pemuka Agama,25.0,<=7jt
27,Wiraswasta,Pembersih,30.0,<=7jt
56,Wiraswasta,Supir,48.0,>7jt
29,Wiraswasta,Sales,32.0,<=7jt
48,Pemerintah Provinsi,Spesialis,40.0,>7jt
32,Wiraswasta,Servis Lainnya,30.0,<=7jt
33,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
48,Wiraswasta,Perbaikan Kerajinan,50.0,<=7jt
34,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
52,Wiraswasta,Pembersih,40.0,>7jt
52,Wiraswasta,Spesialis,45.0,<=7jt
49,Wiraswasta,Mesin Inspeksi,39.0,<=7jt
25,Wiraswasta,Mesin Inspeksi,36.0,<=7jt
28,Wiraswasta,Tech-support,37.0,<=7jt
65,Pekerja Bebas Perusahaan,Ekesekutif Managerial,35.0,>7jt
24,Wiraswasta,Pemuka Agama,40.0,<=7jt
34,Wiraswasta,Servis Lainnya,15.0,<=7jt
46,Wiraswasta,Servis Lainnya,15.0,<=7jt
40,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
32,Wiraswasta,Tech-support,40.0,<=7jt
41,Pemerintah Provinsi,Pemuka Agama,38.0,<=7jt
22,Wiraswasta,Sales,20.0,<=7jt
35,Wiraswasta,Ekesekutif Managerial,60.0,<=7jt
46,Wiraswasta,Spesialis,40.0,>7jt
60,Wiraswasta,Servis Lainnya,20.0,<=7jt
38,Wiraswasta,Spesialis,45.0,<=7jt
31,Wiraswasta,Servis Lainnya,40.0,<=7jt
36,Wiraswasta,Tech-support,3.0,<=7jt
32,Wiraswasta,Ekesekutif Managerial,55.0,<=7jt
39,Wiraswasta,Sales,38.0,<=7jt
27,Pekerja Bebas Bukan Perusahan,Sales,65.0,>7jt
32,Pemerintah Provinsi,Ekesekutif Managerial,60.0,<=7jt
51,Wiraswasta,Spesialis,40.0,<=7jt
33,Pemerintah Lokal,Penjaga,40.0,<=7jt
53,Wiraswasta,Pemuka Agama,34.0,<=7jt
32,Wiraswasta,Sales,60.0,>7jt
50,?,?,40.0,<=7jt
34,Wiraswasta,Tech-support,40.0,<=7jt
38,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
36,Wiraswasta,Mesin Inspeksi,44.0,<=7jt
66,Pekerja Bebas Bukan Perusahan,Pemuka Agama,42.0,>7jt
19,Pemerintah Negara,Servis Lainnya,35.0,<=7jt
75,Pemerintah Negara,Spesialis,20.0,>7jt
25,Wiraswasta,Pembersih,40.0,<=7jt
25,Wiraswasta,Petani,45.0,<=7jt
21,Wiraswasta,Servis Lainnya,20.0,<=7jt
45,Wiraswasta,Ekesekutif Managerial,43.0,>7jt
25,Wiraswasta,Spesialis,37.0,<=7jt
22,?,?,20.0,<=7jt
37,Pemerintah Provinsi,Ekesekutif Managerial,40.0,<=7jt
40,Wiraswasta,Pembersih,30.0,<=7jt
54,Wiraswasta,Spesialis,40.0,>7jt
59,Wiraswasta,Pembersih,40.0,<=7jt
60,Wiraswasta,Sales,40.0,<=7jt
34,Pekerja Bebas Bukan Perusahan,Servis Lainnya,45.0,<=7jt
54,Wiraswasta,Supir,65.0,>7jt
22,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
38,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
26,Pemerintah Lokal,Penjaga,60.0,>7jt
53,Wiraswasta,Pembersih,40.0,<=7jt
37,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
68,Wiraswasta,Spesialis,60.0,>7jt
27,Wiraswasta,Pemuka Agama,40.0,<=7jt
42,Wiraswasta,Pemuka Agama,40.0,>7jt
66,Pekerja Bebas Perusahaan,Sales,30.0,<=7jt
38,Pekerja Bebas Bukan Perusahan,Perbaikan Kerajinan,40.0,>7jt
23,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
50,Pemerintah Lokal,Pemuka Agama,40.0,<=7jt
50,Wiraswasta,Pemuka Agama,46.0,>7jt
20,Wiraswasta,Perbaikan Kerajinan,55.0,<=7jt
28,Wiraswasta,Pemuka Agama,40.0,<=7jt
63,Pekerja Bebas Bukan Perusahan,Ekesekutif Managerial,35.0,<=7jt
25,Wiraswasta,Pemuka Agama,36.0,>7jt
57,Wiraswasta,Supir,40.0,>7jt
35,Wiraswasta,Ekesekutif Managerial,50.0,>7jt
44,Wiraswasta,Servis Lainnya,40.0,<=7jt
41,Wiraswasta,Pemuka Agama,40.0,<=7jt
24,Wiraswasta,Sales,40.0,<=7jt
52,Wiraswasta,Mesin Inspeksi,43.0,<=7jt
17,Wiraswasta,Pembersih,17.0,<=7jt
26,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
34,Pemerintah Provinsi,Servis Lainnya,40.0,<=7jt
43,Pekerja Bebas Perusahaan,Mesin Inspeksi,50.0,<=7jt
24,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
25,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
34,Wiraswasta,Spesialis,40.0,<=7jt
53,Pekerja Bebas Perusahaan,Sales,65.0,>7jt
50,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
53,Wiraswasta,Servis Lainnya,21.0,>7jt
34,Wiraswasta,Pemuka Agama,38.0,<=7jt
56,Wiraswasta,Pemuka Agama,40.0,<=7jt
41,Pekerja Bebas Perusahaan,Sales,84.0,<=7jt
33,Wiraswasta,Supir,60.0,<=7jt
38,Wiraswasta,Asisten Rumah Tangga,30.0,<=7jt
51,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
54,?,?,40.0,<=7jt
25,Wiraswasta,Servis Lainnya,25.0,<=7jt
52,Wiraswasta,Mesin Inspeksi,38.0,<=7jt
33,Wiraswasta,Sales,40.0,<=7jt
40,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
35,Wiraswasta,Pemuka Agama,40.0,>7jt
21,Wiraswasta,Servis Lainnya,35.0,<=7jt
23,Wiraswasta,Petani,40.0,<=7jt
18,Wiraswasta,Pemuka Agama,40.0,<=7jt
20,Wiraswasta,Sales,20.0,<=7jt
39,Pekerja Bebas Perusahaan,Petani,65.0,<=7jt
40,Pemerintah Provinsi,Perbaikan Kerajinan,40.0,>7jt
57,Wiraswasta,Spesialis,15.0,<=7jt
19,Wiraswasta,Servis Lainnya,40.0,<=7jt
61,?,?,2.0,>7jt
32,Wiraswasta,Spesialis,45.0,<=7jt
38,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
44,Wiraswasta,Spesialis,43.0,<=7jt
57,?,?,20.0,<=7jt
65,Wiraswasta,Sales,10.0,>7jt
27,Wiraswasta,Petani,30.0,<=7jt
65,Wiraswasta,Perbaikan Kerajinan,40.0,<=7jt
43,Wiraswasta,Spesialis,40.0,>7jt
43,Wiraswasta,Sales,50.0,>7jt
33,Pekerja Bebas Bukan Perusahan,Perbaikan Kerajinan,56.0,>7jt
62,Wiraswasta,Pemuka Agama,40.0,<=7jt
64,?,?,40.0,<=7jt
44,Wiraswasta,Supir,40.0,<=7jt
58,Wiraswasta,Servis Lainnya,35.0,<=7jt
29,Wiraswasta,Ekesekutif Managerial,60.0,>7jt
34,Wiraswasta,Sales,45.0,<=7jt
23,?,?,30.0,<=7jt
63,Wiraswasta,Petani,56.0,<=7jt
36,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
43,Pemerintah Lokal,Spesialis,40.0,>7jt
36,Wiraswasta,Tech-support,45.0,<=7jt
24,Wiraswasta,Sales,45.0,<=7jt
35,Pemerintah Lokal,Pemuka Agama,38.0,<=7jt
37,Pekerja Bebas Bukan Perusahan,Pemuka Agama,20.0,<=7jt
21,Wiraswasta,Servis Lainnya,35.0,<=7jt
50,Wiraswasta,Sales,60.0,>7jt
23,Wiraswasta,Sales,50.0,<=7jt
59,Pekerja Bebas Bukan Perusahan,Perbaikan Kerajinan,20.0,<=7jt
20,Wiraswasta,Sales,30.0,<=7jt
63,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
26,Wiraswasta,Servis Lainnya,40.0,<=7jt
51,Wiraswasta,Pemuka Agama,40.0,>7jt
44,Wiraswasta,Ekesekutif Managerial,20.0,<=7jt
50,Pekerja Bebas Perusahaan,Ekesekutif Managerial,40.0,>7jt
33,Wiraswasta,Pemuka Agama,40.0,<=7jt
61,Wiraswasta,Ekesekutif Managerial,38.0,>7jt
37,Wiraswasta,Servis Lainnya,30.0,>7jt
58,Pekerja Bebas Bukan Perusahan,Servis Lainnya,40.0,<=7jt
21,Pemerintah Negara,Spesialis,16.0,<=7jt
24,?,?,40.0,<=7jt
65,Wiraswasta,Servis Lainnya,15.0,<=7jt
26,Pemerintah Lokal,Spesialis,55.0,<=7jt
29,Wiraswasta,Perbaikan Kerajinan,50.0,<=7jt
24,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
46,Pemerintah Negara,Ekesekutif Managerial,50.0,>7jt
35,Wiraswasta,Tech-support,40.0,<=7jt
30,Wiraswasta,Mesin Inspeksi,48.0,<=7jt
63,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
26,Wiraswasta,Tech-support,40.0,<=7jt
35,Wiraswasta,Spesialis,40.0,>7jt
45,Pekerja Bebas Bukan Perusahan,Petani,50.0,>7jt
27,Wiraswasta,Tech-support,40.0,<=7jt
54,Wiraswasta,Pemuka Agama,40.0,<=7jt
29,Wiraswasta,Spesialis,50.0,>7jt
66,Wiraswasta,Ekesekutif Managerial,40.0,>7jt
42,Wiraswasta,Ekesekutif Managerial,45.0,<=7jt
40,Wiraswasta,Supir,40.0,>7jt
25,Wiraswasta,Sales,40.0,<=7jt
21,Wiraswasta,Servis Lainnya,40.0,<=7jt
64,Wiraswasta,Pemuka Agama,37.0,<=7jt
61,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
27,Wiraswasta,Servis Lainnya,40.0,<=7jt
57,Wiraswasta,Pemuka Agama,40.0,<=7jt
35,Pemerintah Negara,Servis Lainnya,40.0,<=7jt
40,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
33,Wiraswasta,Pembersih,40.0,<=7jt
30,Wiraswasta,Tech-support,40.0,<=7jt
26,Wiraswasta,Penjaga,40.0,<=7jt
66,?,?,6.0,<=7jt
23,Wiraswasta,Sales,40.0,<=7jt
32,Wiraswasta,Supir,45.0,<=7jt
50,Wiraswasta,Perbaikan Kerajinan,50.0,>7jt
46,Wiraswasta,Spesialis,40.0,<=7jt
60,Pekerja Bebas Bukan Perusahan,Petani,50.0,<=7jt
39,Wiraswasta,Perbaikan Kerajinan,50.0,>7jt
66,Pemerintah Negara,Servis Lainnya,40.0,<=7jt
25,Wiraswasta,Pemuka Agama,40.0,<=7jt
69,Wiraswasta,Spesialis,3.0,<=7jt
21,?,?,40.0,<=7jt
59,Wiraswasta,Servis Lainnya,40.0,<=7jt
24,Wiraswasta,Sales,35.0,<=7jt
45,Pemerintah Lokal,Pembersih,40.0,<=7jt
37,Wiraswasta,Mesin Inspeksi,48.0,<=7jt
71,?,?,40.0,>7jt
42,Wiraswasta,Spesialis,40.0,<=7jt
31,Wiraswasta,Spesialis,3.0,<=7jt
41,Wiraswasta,Pemuka Agama,40.0,<=7jt
36,Wiraswasta,Sales,50.0,>7jt
21,Wiraswasta,Sales,20.0,<=7jt
36,Pemerintah Provinsi,Pemuka Agama,40.0,<=7jt
24,Wiraswasta,Spesialis,35.0,>7jt
26,Wiraswasta,Supir,40.0,<=7jt
29,Wiraswasta,Mesin Inspeksi,40.0,<=7jt
45,Wiraswasta,Ekesekutif Managerial,40.0,<=7jt
44,Wiraswasta,Spesialis,50.0,>7jt
36,Pemerintah Provinsi,Ekesekutif Managerial,40.0,>7jt
39,Wiraswasta,Perbaikan Kerajinan,50.0,>7jt
39,Pemerintah Negara,Spesialis,48.0,>7jt
